job_id,title,company,location_city,location_country,posted_date,description,skills
JOB0081,Data Scientist,Accenture,Noida,India,2025-08-08,"Responsibilities include:
- Experience with NumPy
- Experience with ETL
- Experience with NLP
- Experience with Statistics
- Experience with PyTorch
Strong communication skills required.","Pandas,Time Series,TensorFlow,Excel,PyTorch,NLP,ETL,Deep Learning,Statistics,Python,Feature Engineering,Scikit-learn,NumPy"
JOB0082,Data Analyst,Capgemini,Mumbai,India,2025-07-20,"Responsibilities include:
- Experience with Git
- Experience with Data Cleaning
- Experience with Excel
- Experience with Deep Learning
- Experience with Statistics
Strong communication skills required.","Pandas,Spark,SQL,Power BI,Tableau,Git,Deep Learning,Statistics,Data Cleaning,Python,Docker,Excel,Azure"
JOB0083,Business Analyst,Capgemini,Gurugram,India,2025-07-16,"Responsibilities include:
- Experience with A/B Testing
- Experience with Statistics
- Experience with Deep Learning
- Experience with Databricks
- Experience with Spark
Strong communication skills required.","Time Series,Communication,Spark,SQL,Power BI,A/B Testing,Deep Learning,Statistics,Data Cleaning,Databricks,R,Excel"
JOB0084,Machine Learning Engineer,Wipro,Bengaluru,India,2025-08-02,"Responsibilities include:
- Experience with Scikit-learn
- Experience with ML Ops
- Experience with Data Warehousing
- Experience with Python
- Experience with Azure
Strong communication skills required.","TensorFlow,Spark,ML Ops,PyTorch,Power BI,GCP,Data Warehousing,Airflow,AWS,R,Python,Scikit-learn,Docker,Azure,Kubernetes"
JOB0085,Data Analyst,Flipkart,Delhi,India,2025-07-22,"Responsibilities include:
- Experience with Statistics
- Experience with Git
- Experience with Looker
- Experience with Data Cleaning
- Experience with Airflow
Strong communication skills required.","Pandas,SQL,Matplotlib,Power BI,Tableau,Git,Statistics,Data Cleaning,Airflow,Python,Looker,Excel,BigQuery"
JOB0086,Data Analyst,Accenture,Hyderabad,India,2025-08-10,"Responsibilities include:
- Experience with Communication
- Experience with Python
- Experience with Excel
- Experience with GCP
- Experience with SQL
Strong communication skills required.","Pandas,Communication,SQL,PyTorch,Matplotlib,Power BI,Tableau,GCP,Statistics,Data Cleaning,Python,Excel"
JOB0087,Data Engineer,Tata Digital,Mumbai,India,2025-07-03,"Responsibilities include:
- Experience with Databricks
- Experience with SQL
- Experience with Git
- Experience with GCP
- Experience with ETL
Strong communication skills required.","TensorFlow,Spark,Snowflake,BigQuery,SQL,ML Ops,ETL,Git,GCP,Data Warehousing,Deep Learning,Airflow,AWS,Databricks,Python,Kubernetes,Docker,Azure"
JOB0088,BI Analyst,Wipro,Pune,India,2025-07-12,"Responsibilities include:
- Experience with Looker
- Experience with Power BI
- Experience with Docker
- Experience with Tableau
- Experience with Communication
Strong communication skills required.","Time Series,Communication,SQL,Power BI,Tableau,Data Warehousing,Looker,Docker,Excel"
JOB0089,Data Scientist,Tech Mahindra,Delhi,India,2025-07-17,"Responsibilities include:
- Experience with Airflow
- Experience with Docker
- Experience with PyTorch
- Experience with TensorFlow
- Experience with Databricks
Strong communication skills required.","Pandas,TensorFlow,PyTorch,NLP,ETL,Deep Learning,Statistics,Databricks,Docker,R,Airflow,Python,Feature Engineering,Scikit-learn,NumPy"
JOB0090,Business Analyst,Tech Mahindra,Mumbai,India,2025-07-28,"Responsibilities include:
- Experience with Statistics
- Experience with Data Cleaning
- Experience with TensorFlow
- Experience with SQL
- Experience with Scikit-learn
Strong communication skills required.","Time Series,TensorFlow,Communication,SQL,Power BI,A/B Testing,Statistics,Data Cleaning,AWS,Scikit-learn,Excel"
JOB0091,BI Analyst,HCLTech,Chennai,India,2025-07-19,"Responsibilities include:
- Experience with Git
- Experience with Communication
- Experience with Looker
- Experience with Feature Engineering
- Experience with Data Cleaning
Strong communication skills required.","Communication,SQL,Power BI,Tableau,Git,Data Warehousing,Data Cleaning,Feature Engineering,Python,Looker,Excel"
JOB0092,Business Analyst,HCLTech,Gurugram,India,2025-07-23,"Responsibilities include:
- Experience with Git
- Experience with Power BI
- Experience with SQL
- Experience with Data Warehousing
- Experience with Statistics
Strong communication skills required.","Communication,SQL,Power BI,A/B Testing,Git,Data Warehousing,Statistics,Data Cleaning,Scikit-learn,Excel"
JOB0093,Data Analyst,Zomato,Mumbai,India,2025-07-03,"Responsibilities include:
- Experience with Tableau
- Experience with ETL
- Experience with SQL
- Experience with Matplotlib
- Experience with Data Cleaning
Strong communication skills required.","Pandas,Communication,SQL,Matplotlib,Power BI,Tableau,ETL,Deep Learning,Statistics,Data Cleaning,Python,Excel"
JOB0094,BI Analyst,Reliance Jio,Chennai,India,2025-08-02,"Responsibilities include:
- Experience with Power BI
- Experience with Tableau
- Experience with Communication
- Experience with Feature Engineering
- Experience with TensorFlow
Strong communication skills required.","TensorFlow,Communication,Spark,SQL,Power BI,Tableau,Data Warehousing,Feature Engineering,Looker,Scikit-learn,Excel"
JOB0095,Data Scientist,Tech Mahindra,Gurugram,India,2025-08-16,"Responsibilities include:
- Experience with NLP
- Experience with GCP
- Experience with TensorFlow
- Experience with Statistics
- Experience with Data Warehousing
Strong communication skills required.","Pandas,TensorFlow,Excel,PyTorch,NLP,Data Warehousing,Deep Learning,Statistics,GCP,AWS,R,Python,Feature Engineering,Scikit-learn,NumPy"
JOB0096,Data Engineer,HCLTech,Mumbai,India,2025-07-25,"Responsibilities include:
- Experience with Azure
- Experience with AWS
- Experience with GCP
- Experience with Docker
- Experience with Snowflake
Strong communication skills required.","Spark,Snowflake,BigQuery,Matplotlib,ETL,Git,Power BI,GCP,Data Warehousing,Airflow,AWS,Databricks,Data Cleaning,Python,R,Kubernetes,Docker,Azure"
JOB0097,Data Engineer,Capgemini,Delhi,India,2025-07-20,"Responsibilities include:
- Experience with Databricks
- Experience with Deep Learning
- Experience with SQL
- Experience with Spark
- Experience with GCP
Strong communication skills required.","ML Ops,Git,Data Warehousing,Deep Learning,AWS,Kubernetes,Azure,Spark,Snowflake,ETL,Power BI,Tableau,Python,BigQuery,GCP,Databricks,Docker,SQL,Airflow"
JOB0098,BI Analyst,Swiggy,Pune,India,2025-07-30,"Responsibilities include:
- Experience with Data Warehousing
- Experience with Excel
- Experience with SQL
- Experience with BigQuery
- Experience with Git
Strong communication skills required.","Communication,Snowflake,SQL,Power BI,Tableau,Git,Data Warehousing,GCP,Looker,Excel,BigQuery"
JOB0099,Data Analyst,HCLTech,Delhi,India,2025-07-27,"Responsibilities include:
- Experience with Statistics
- Experience with Excel
- Experience with Spark
- Experience with Power BI
- Experience with TensorFlow
Strong communication skills required.","Pandas,TensorFlow,NumPy,Spark,SQL,Power BI,Tableau,Statistics,Data Cleaning,Databricks,Python,Excel"
JOB0100,Data Engineer,Reliance Jio,Chennai,India,2025-08-11,"Responsibilities include:
- Experience with BigQuery
- Experience with Python
- Experience with Snowflake
- Experience with Data Warehousing
- Experience with Azure
Strong communication skills required.","Pandas,Spark,Snowflake,BigQuery,SQL,PyTorch,ETL,Git,Scikit-learn,GCP,Data Warehousing,Airflow,AWS,Databricks,Python,Kubernetes,Docker,Azure"
JOB0101,Data Engineer,Tata Digital,Bengaluru,India,2025-08-20,"Responsibilities include:
- Experience with Snowflake
- Experience with ETL
- Experience with Docker
- Experience with Databricks
- Experience with Python
Strong communication skills required.","Pandas,Spark,Snowflake,BigQuery,Matplotlib,ML Ops,ETL,Git,Tableau,GCP,Data Warehousing,Airflow,AWS,Databricks,Python,Kubernetes,Docker,Azure"
JOB0102,Data Scientist,Wipro,Chennai,India,2025-08-20,"Responsibilities include:
- Experience with PyTorch
- Experience with Python
- Experience with ETL
- Experience with NumPy
- Experience with TensorFlow
Strong communication skills required.","Pandas,TensorFlow,PyTorch,NLP,ETL,Tableau,Deep Learning,Statistics,Python,Feature Engineering,Scikit-learn,NumPy"
JOB0103,Data Engineer,Wipro,Bengaluru,India,2025-07-01,"Responsibilities include:
- Experience with ETL
- Experience with GCP
- Experience with Snowflake
- Experience with BigQuery
- Experience with AWS
Strong communication skills required.","Spark,Snowflake,BigQuery,Matplotlib,ML Ops,ETL,Git,NLP,GCP,Data Warehousing,Airflow,AWS,Databricks,R,Python,Kubernetes,Docker,Azure"
JOB0104,Machine Learning Engineer,Capgemini,Hyderabad,India,2025-07-05,"Responsibilities include:
- Experience with Azure
- Experience with Airflow
- Experience with PyTorch
- Experience with AWS
- Experience with TensorFlow
Strong communication skills required.","TensorFlow,Spark,ML Ops,PyTorch,Power BI,A/B Testing,GCP,Data Warehousing,Airflow,AWS,Python,Looker,Scikit-learn,Docker,Azure,Kubernetes"
JOB0105,Data Engineer,Zomato,Mumbai,India,2025-08-11,"Responsibilities include:
- Experience with Python
- Experience with GCP
- Experience with Databricks
- Experience with Snowflake
- Experience with Data Warehousing
Strong communication skills required.","Spark,Snowflake,BigQuery,SQL,ETL,Git,GCP,Data Warehousing,Airflow,AWS,Databricks,Data Cleaning,Python,Kubernetes,Docker,Azure"
JOB0106,Data Engineer,Infosys,Delhi,India,2025-07-06,"Responsibilities include:
- Experience with GCP
- Experience with Airflow
- Experience with Databricks
- Experience with Data Warehousing
- Experience with Azure
Strong communication skills required.","Time Series,Spark,Snowflake,BigQuery,Excel,ETL,Git,Tableau,GCP,Data Warehousing,Airflow,AWS,Databricks,Python,Feature Engineering,Kubernetes,Docker,Azure"
JOB0107,Business Analyst,Reliance Jio,Delhi,India,2025-08-08,"Responsibilities include:
- Experience with Looker
- Experience with Statistics
- Experience with SQL
- Experience with A/B Testing
- Experience with Data Warehousing
Strong communication skills required.","Time Series,Communication,NumPy,SQL,ML Ops,Power BI,A/B Testing,Data Warehousing,Statistics,Data Cleaning,Looker,Excel"
JOB0108,Data Scientist,Paytm,Noida,India,2025-07-30,"Responsibilities include:
- Experience with PyTorch
- Experience with NLP
- Experience with Spark
- Experience with Python
- Experience with Deep Learning
Strong communication skills required.","Pandas,TensorFlow,Spark,ML Ops,PyTorch,NLP,Power BI,Deep Learning,Statistics,Databricks,Python,Feature Engineering,Scikit-learn,NumPy,Azure"
JOB0109,Data Analyst,Infosys,Hyderabad,India,2025-07-06,"Responsibilities include:
- Experience with Data Cleaning
- Experience with Pandas
- Experience with Python
- Experience with Excel
- Experience with Feature Engineering
Strong communication skills required.","Pandas,Communication,Spark,SQL,Power BI,Tableau,Deep Learning,Statistics,Data Cleaning,Python,Feature Engineering,Scikit-learn,Excel"
JOB0110,Business Analyst,Swiggy,Hyderabad,India,2025-07-23,"Responsibilities include:
- Experience with Power BI
- Experience with A/B Testing
- Experience with TensorFlow
- Experience with Data Cleaning
- Experience with SQL
Strong communication skills required.","Time Series,TensorFlow,Communication,SQL,Power BI,A/B Testing,Git,Statistics,Data Cleaning,R,Excel,BigQuery"
JOB0111,Data Scientist,Accenture,Delhi,India,2025-07-07,"Responsibilities include:
- Experience with NLP
- Experience with AWS
- Experience with PyTorch
- Experience with Data Warehousing
- Experience with Statistics
Strong communication skills required.","Pandas,Time Series,TensorFlow,PyTorch,NLP,Power BI,Data Warehousing,Deep Learning,Statistics,AWS,Python,Feature Engineering,Scikit-learn,NumPy"
JOB0112,BI Analyst,HCLTech,Bengaluru,India,2025-08-12,"Responsibilities include:
- Experience with Power BI
- Experience with Tableau
- Experience with Scikit-learn
- Experience with TensorFlow
- Experience with Communication
Strong communication skills required.","TensorFlow,Communication,Snowflake,SQL,Power BI,Tableau,Data Warehousing,Python,Looker,Scikit-learn,Excel"
JOB0113,Data Scientist,Infosys,Noida,India,2025-07-10,"Responsibilities include:
- Experience with Python
- Experience with ML Ops
- Experience with Deep Learning
- Experience with Feature Engineering
- Experience with Statistics
Strong communication skills required.","Pandas,TensorFlow,Excel,ML Ops,PyTorch,NLP,Deep Learning,Statistics,Python,Feature Engineering,Scikit-learn,NumPy"
JOB0114,Business Analyst,Paytm,Pune,India,2025-07-20,"Responsibilities include:
- Experience with Communication
- Experience with Power BI
- Experience with Kubernetes
- Experience with Excel
- Experience with Tableau
Strong communication skills required.","Communication,SQL,Power BI,A/B Testing,Git,Tableau,Statistics,Data Cleaning,Databricks,Kubernetes,Excel"
JOB0115,Data Analyst,Zomato,Mumbai,India,2025-08-12,"Responsibilities include:
- Experience with Power BI
- Experience with Data Cleaning
- Experience with Snowflake
- Experience with A/B Testing
- Experience with GCP
Strong communication skills required.","Pandas,Snowflake,SQL,Power BI,Tableau,A/B Testing,GCP,Statistics,Data Cleaning,Python,Docker,Excel,Azure"
JOB0116,Data Analyst,Tech Mahindra,Mumbai,India,2025-08-13,"Responsibilities include:
- Experience with ETL
- Experience with Python
- Experience with Pandas
- Experience with Kubernetes
- Experience with PyTorch
Strong communication skills required.","Pandas,NumPy,SQL,PyTorch,Power BI,Tableau,ETL,Statistics,Data Cleaning,Python,Kubernetes,Excel,BigQuery"
JOB0117,Business Analyst,Wipro,Gurugram,India,2025-08-18,"Responsibilities include:
- Experience with Statistics
- Experience with A/B Testing
- Experience with NumPy
- Experience with Data Cleaning
- Experience with SQL
Strong communication skills required.","TensorFlow,Communication,NumPy,SQL,PyTorch,Power BI,A/B Testing,Statistics,Data Cleaning,Python,Excel"
JOB0118,BI Analyst,Reliance Jio,Gurugram,India,2025-08-05,"Responsibilities include:
- Experience with Time Series
- Experience with Data Warehousing
- Experience with BigQuery
- Experience with Data Cleaning
- Experience with Looker
Strong communication skills required.","Time Series,Communication,NumPy,SQL,Power BI,Tableau,Data Warehousing,Data Cleaning,Looker,Excel,BigQuery"
JOB0119,Business Analyst,HCLTech,Noida,India,2025-07-26,"Responsibilities include:
- Experience with NumPy
- Experience with Airflow
- Experience with Statistics
- Experience with Power BI
- Experience with Communication
Strong communication skills required.","TensorFlow,Communication,NumPy,SQL,PyTorch,Power BI,A/B Testing,Statistics,Data Cleaning,Airflow,Python,Excel"
JOB0120,Machine Learning Engineer,Accenture,Hyderabad,India,2025-07-28,"Responsibilities include:
- Experience with Data Cleaning
- Experience with ML Ops
- Experience with NLP
- Experience with Scikit-learn
- Experience with Excel
Strong communication skills required.","Time Series,TensorFlow,Excel,ML Ops,PyTorch,NLP,GCP,Data Warehousing,Airflow,AWS,Data Cleaning,Python,Scikit-learn,Docker,Azure,Kubernetes"
